image_id,question,question_id,question_type,answer_type,multiple_choice_answer,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,answer_10,explanation_1,explanation_2,explanation_3
207785,Should this person be famous?,207785001,none of the above,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('no', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",he is the president of the United States.,he is the president of the USA,he is the president of the United States.
76721,Does this look like it's an event?,76721003,does this,yes/no,yes,"('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('no', 'yes')",there are many buses and crowds of people.,there are multiple people walking off and on a bus,there are large amounts of people and a few buses.
207886,What type of food is shown?,207886003,what type of,other,pizza,"('pizza', 'yes')","('pizza', 'yes')","('pizza', 'yes')","('pizza', 'yes')","('boudin pizza', 'maybe')","('pizza', 'yes')","('pizza', 'maybe')","('pizza', 'yes')","('pizza', 'yes')","('french fry pizza', 'yes')",it is in the shape of a circle.,it is sitting on a pizza crust and has toppings.,"it's large, round and flat and covered with cheese"
339099,What sport is the man doing?,339099006,what sport is,other,surfing,"('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('photography', 'maybe')","('surfing', 'maybe')","('surfing', 'maybe')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')",he is wearing a wet suit and holding a surfboard,he is on a beach with a surfboard,he is holding a surfboard on a beach.
339253,What is this woman doing?,339253002,what is this,other,flying kite,"('flying kite', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')","('kite flying', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')","('flying kite', 'yes')",She is holding a string attached to a kite way up in the sky.,she is holding a kite string and looking up at the kite flying high.,the kite is attached to a string that she is holding.
339346,Is it winter?,339346000,is it,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",The women are wearing gloves and standing in the snow.,the two women are wearing skis and standing on snow.,the people are wearing jackets and there is snow on the ground
208473,What bird is this?,208473000,what,other,seagull,"('seagull', 'yes')","('pigeon', 'yes')","('seagull', 'yes')","('gull', 'yes')","('seagull', 'yes')","('seagull', 'yes')","('seagull', 'yes')","('seagull', 'yes')","('seagull', 'yes')","('seagull', 'yes')","it is a white bird with a gray wing and hooked beak, and it is standing on shore",It is white with grey wings and a yellow beak.,it is a white bird on the beach
296907,What holiday is the cat dressed for?,296907002,what,other,christmas,"('christmas', 'yes')","('christmas', 'yes')","('christmas', 'yes')","('christmas', 'yes')","('christmas', 'yes')","('christmas', 'yes')","('christmas', 'yes')","('christmas', 'yes')","('christmas', 'yes')","('christmas', 'yes')",it is wearing a christmas hat and scarf,the cat is wearing a Christmas hat.,it is wearing a red santa hat.
339703,What activity is this person doing?,339703001,what,other,skateboarding,"('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skating', 'yes')","('skateboarding', 'yes')",they are riding on a skateboard and doing tricks.,he is balancing on two wheels of a skateboard.,He is doing a trick on a skateboard on top of a platform.
471004,What sport is the man playing?,471004000,what sport is,other,tennis,"('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')",he has a Wilson racket.,He is holding a racket while on a court.,he is standing on a tennis court swinging a racket.
340015,What type of hood is this?,340015000,what type of,other,pizza,"('pizza', 'yes')","('pizza', 'yes')","('pizza', 'yes')","('none', 'no')","('pizza', 'no')","('pizza', 'yes')","('pizza', 'yes')","('tomato', 'yes')","('pizza', 'yes')","('pizza', 'yes')","it has crust, cheese and toppings on it.",there are food items on top.,it is bread with cheese and other toppings
515422,Is this a rural scene?,515422008,is this a,yes/no,yes,"('no', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')",There are no buildings visible in the forest covered landscape,there are not any buildings.,there are no buildings in between the trees
78026,Should a cat be eating a donut?,78026007,none of the above,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",There is a lot of sugar in the icing on the donut.,The doughnut is larger than the cat's mouth.,it's unhealthy for an animal.
340247,What is the person on the river doing?,340247007,what is the person,other,surfing,"('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'maybe')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')",he is riding on the waves.,They are wearing a wetsuit and standing on a yellow surfboard.,they are standing on a board and riding on a wave.
209180,What sport is this?,209180008,what sport is,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'maybe')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'maybe')","('baseball', 'yes')",One of the players has a baseball bat and they're on a baseball field.,this is a baseball court,"it's being played on a baseball diamond and players in baseball uniforms are in possession of various types of baseball equipment, such as a bat, catcher's mitt and mask, and batting helmet."
231508,What sport are they playing?,231508001,what,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('golf', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')",the players are wearing baseball uniforms,a man dressed in a baseball uniform is on a pitcher's mound.,the pitcher is wearing a baseball glove and appears to have just thrown the ball.
78371,Does the plane have wheels showing?,78371005,does the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",the wheels are resting on the ground,The plane is still on the runway getting ready for takeoff.,it is sitting on a runway on its wheels
209530,What is the man drinking?,209530002,what is the man,other,beer,"('beer', 'yes')","('beer', 'yes')","('beer', 'yes')","('beer', 'yes')","('beer', 'yes')","('beer', 'maybe')","('beer', 'yes')","('beer', 'yes')","('beer', 'maybe')","('beer', 'maybe')",beer is served alongside pizza in bars,it is a brown liquid in a bottle,It is in a green bottle with a long neck.
253386,What kind of dog is this?,253386003,what kind of,other,rottweiler,"('rottweiler', 'yes')","('pincher', 'yes')","('rottweiler', 'yes')","('rottweiler', 'yes')","('rottweiler', 'yes')","('pitbull', 'yes')","('rottweiler', 'yes')","('rottweiler', 'yes')","('dobermann', 'maybe')","('rottweiler', 'yes')",The dog with the metal collar is black and brown,It has a brown and black face and a stocky build.,"it is a large dog with black, brown and floppy ears."
209682,What room is this?,209682002,what room is,other,bathroom,"('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')",it has a toilet and a sink,There is a toilet on the ground and a sink.,there is a toilet and sink in it.
471842,What type of fork is shown?,471842004,what type of,other,plastic,"('plastic', 'yes')","('plastic', 'yes')","('plastic', 'yes')","('plastic', 'yes')","('plastic', 'yes')","('plastic', 'yes')","('plastic', 'yes')","('ingrid', 'maybe')","('plastic', 'yes')","('plastic', 'yes')",it is white and sticking into a cake atop of a paper plate.,The fork is white and not made of metal.,It is white and not made of metal.
209898,Does the sunshine appear to have made a window in the grass?,209898000,does the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",the sun is creating a shadow of the stands,There is a patch of sunshine in the grass.,the shadows have left a hole where the sun is shining
209972,Are the waves big?,209972003,are the,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'yes')","('no', 'maybe')","('no', 'yes')",The crests of the waves are very small and are fading back into the ocean.,they are not much higher than the shoreline,They are barely breaking the surface of the water.
210108,What kind of appliance is this?,210108003,what kind of,other,blender,"('blender', 'yes')","('blender', 'yes')","('blender', 'yes')","('blender', 'yes')","('blender', 'yes')","('blender', 'yes')","('blender', 'yes')","('blender', 'yes')","('blender', 'yes')","('blender', 'yes')",it has a large pitcher on top of a base,it is filled with produce and being blended into a drink.,there are fruits and yogurt upside down.
472387,Is this in America?,472387012,is this,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",marion county is within an american state,"the signs are indicating the willamette river and marion county, both of which are in the United States of America.",willamette river is in the united states
472648,What kind of photo is this?,472648000,what kind of,other,black and white,"('black and white', 'yes')","('black and white', 'yes')","('black and white', 'yes')","('black and white', 'yes')","('black white', 'yes')","('black and white', 'yes')","('black and white', 'yes')","('black and white', 'yes')","('black and white', 'yes')","('black and white', 'yes')",there isn't any color in the photo.,The items in the photo have no color.,The brown cow is shown in grayscale.
472678,Is this in america?,472678014,is this,yes/no,yes,"('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')","('yes', 'maybe')","('yes', 'no')","('yes', 'maybe')","('yes', 'yes')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'maybe')",The cleaning products on the shelf behind the schematics are typically only found in America.,there are Dell computer monitors.,all of the lettering in the image is in the english language
341635,Does the light say to stop or go?,341635001,does the,other,stop,"('stop', 'maybe')","('stop', 'yes')","('stop', 'yes')","('go', 'yes')","('stop', 'yes')","('stop', 'yes')","('go', 'yes')","('stop', 'yes')","('stop', 'yes')","('stop', 'yes')",the men are red,it is red and shows a man standing still,the sign has a red light and a picture of a person standing still
341659,What animal is this?,341659001,what animal is,other,cat,"('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')","('cat', 'yes')",it has short ears and a cat-like tail,it has all the same features as a cat.,is has small paws and a long tail.
473075,What season is it?,473075002,what,other,winter,"('winter', 'yes')","('winter', 'yes')","('winter', 'yes')","('winter', 'yes')","('winter', 'yes')","('winter', 'yes')","('winter', 'yes')","('winter', 'yes')","('winter', 'yes')","('winter', 'yes')",snow is necessary to snowboard,there is a bunch of snow on the ground,the land is covered in snow
211042,What kind of room is this?,211042000,what kind of,other,bathroom,"('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('room is bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')","('bathroom', 'yes')",there is a tub and a toilet in the room.,there is a toilet and a shower,there is a toilet and tub
79975,What is the person in the black shirt doing?,79975004,what is the person,other,skateboarding,"('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skating', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')",they are riding a skateboard,he is riding a skateboard on the street,she is riding on a skateboard in between cones.
384726,Should the photographer get away from this bear?,384726004,none of the above,yes/no,yes,"('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('no', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",it is a wild bear that is not behind a fence,the animal may decide to attack.,they are too close to the wild bear.
342302,What is he doing?,342302002,what is,other,skateboarding,"('skateboarding', 'yes')","('skateboarding', 'yes')","('trick', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')",he is sliding across a rail while balancing on a board,The boy is riding up and down a skateboarding ramp.,he is on top of a board with wheels.
581357,What is this place called?,581357002,what is this,other,skate park,"('skate park', 'yes')","('skate park', 'yes')","('skate park', 'maybe')","('skate park', 'maybe')","('skate park', 'yes')","('skateboard park', 'yes')","('bowl', 'yes')","('skate park', 'maybe')","('skate park', 'yes')","('skate park', 'maybe')",there are many ramps for skateboards to drop in on,there is a boy riding a skateboard.,it has concrete surfaces and there is a skateboarder jumping in it
